City,Geohash,Latitude,Longitude,Longitude_SW,Latitude_SW,Longitude_NE,Latitude_NE,SeverityScore,IncidentsTotal
Toronto,dpz8eky,43.70797,-79.30143,-79.30206,43.70773,-79.30069,43.70911,0.0315,5
Toronto,dpz83s2,43.66191,-79.38636,-79.38721,43.66104,-79.38583,43.66241,0.0364,5
Toronto,dpz2yry,43.76926,-79.52068,-79.52179,43.76816,-79.52042,43.76953,0.0307,5
Toronto,dpz89e0,43.69906,-79.38642,-79.38721,43.69812,-79.38583,43.69949,0.0169,5
Toronto,dpz2we3,43.70019,-79.51688,-79.51767,43.69949,-79.5163,43.70087,0.0371,5
Toronto,dpz2ng0,43.6108,-79.50758,-79.50806,43.61023,-79.50668,43.6116,0.0728,5
Toronto,dpz8u9v,43.73587,-79.24787,-79.2485,43.7352,-79.24713,43.73657,0.0096,5
Toronto,dpz8fj5,43.75368,-79.36009,-79.36111,43.75305,-79.35974,43.75443,0.0344,5
Toronto,dpz2sek,43.69972,-79.6014,-79.60144,43.69949,-79.60007,43.70087,0.0135,5
Toronto,dpz8fqt,43.7619,-79.34717,-79.34738,43.76129,-79.34601,43.76266,0.0278,5
Toronto,dpz2nrr,43.63458,-79.51927,-79.52042,43.63358,-79.51904,43.63495,0.0331,5
Toronto,dpz2nnz,43.63174,-79.53103,-79.5314,43.63083,-79.53003,43.6322,0.0145,5
Toronto,dpz9hdb,43.78566,-79.25487,-79.25537,43.78464,-79.254,43.78601,0.0129,5
Toronto,dpz8ez6,43.72232,-79.28543,-79.28558,43.72147,-79.28421,43.72284,0.0214,5
Toronto,dpz83fw,43.65217,-79.36687,-79.36798,43.65143,-79.36661,43.6528,0.0566,5
Toronto,dpz8uj2,43.75501,-79.2769,-79.27734,43.75443,-79.27597,43.7558,0.0136,5
Toronto,dpz2z68,43.74021,-79.4853,-79.48608,43.73932,-79.48471,43.74069,0.0359,5
Toronto,dpz909t,43.77801,-79.42331,-79.42429,43.77777,-79.42291,43.77914,0.023,5
Toronto,dpz2x9v,43.69176,-79.46777,-79.46823,43.69125,-79.46686,43.69263,0.021,4
Toronto,dpz2jgm,43.61176,-79.54453,-79.54514,43.6116,-79.54376,43.61298,0.0081,4
Toronto,dpz8395,43.64435,-79.38215,-79.38309,43.64319,-79.38171,43.64456,0.0548,4
Toronto,dpz8g3d,43.73474,-79.3067,-79.30756,43.73383,-79.30618,43.7352,0.0506,4
Toronto,dpz2swx,43.71806,-79.59629,-79.59732,43.71735,-79.59595,43.71872,0.0076,4
Toronto,dpz9hxy,43.81235,-79.24597,-79.24713,43.8121,-79.24576,43.81348,0.0176,4
Toronto,dpz8g8j,43.72673,-79.29165,-79.29245,43.72559,-79.29108,43.72696,0.0142,4
Toronto,dpz2rct,43.64675,-79.45698,-79.45724,43.64594,-79.45587,43.64731,0.045,4
Toronto,dpz2ttr,43.71105,-79.55313,-79.55338,43.71048,-79.552,43.71185,0.0292,4
Toronto,dpz2k3x,43.64679,-79.60808,-79.60831,43.64594,-79.60693,43.64731,0.028,4
Toronto,dpz86pb,43.68124,-79.36444,-79.36523,43.68027,-79.36386,43.68164,0.0334,4
Toronto,dpz2z5r,43.74461,-79.48642,-79.48746,43.74344,-79.48608,43.74481,0.0141,4
Toronto,dpz8fd1,43.73744,-79.34112,-79.34189,43.73657,-79.34052,43.73795,0.04,4
Toronto,dpz2vy5,43.75871,-79.5468,-79.54788,43.75854,-79.54651,43.75992,0.051,4
Toronto,dpz2nkj,43.61622,-79.52266,-79.52316,43.61572,-79.52179,43.6171,0.011,4
Toronto,dpz8gnp,43.75919,-79.31078,-79.31168,43.75854,-79.3103,43.75992,0.0093,4
Toronto,dpz91cz,43.77961,-79.36545,-79.36661,43.77914,-79.36523,43.78052,0.0195,4
Toronto,dpz2x9d,43.69086,-79.47197,-79.47235,43.68988,-79.47098,43.69125,0.0217,4
Toronto,dpz8d3h,43.68837,-79.34837,-79.34875,43.68713,-79.34738,43.68851,0.018,4
Toronto,dpz2u39,43.73483,-79.61626,-79.61655,43.73383,-79.61517,43.7352,0.0123,4
Toronto,dpz9hfw,43.78408,-79.2351,-79.23615,43.78326,-79.23477,43.78464,0.0135,4
Toronto,dpz883c,43.69233,-79.44052,-79.44077,43.69125,-79.43939,43.69263,0.0236,4
Toronto,dpz9020,43.77045,-79.44197,-79.44214,43.76953,-79.44077,43.7709,0.0139,4
Toronto,dpz90bs,43.77319,-79.41393,-79.41467,43.77228,-79.4133,43.77365,0.0263,4
Toronto,dpz962p,43.81474,-79.34463,-79.34464,43.81348,-79.34326,43.81485,0.0401,4
Toronto,dpz949c,43.7798,-79.34064,-79.34189,43.77914,-79.34052,43.78052,0.0066,4
Toronto,dpz2uhf,43.75292,-79.62527,-79.62616,43.75168,-79.62479,43.75305,0.041,4
Toronto,dpz916u,43.78527,-79.39205,-79.3927,43.78464,-79.39133,43.78601,0.0101,4
Toronto,dpz8353,43.65618,-79.40754,-79.40781,43.65555,-79.40643,43.65692,0.0234,4
Toronto,dpz2vyt,43.76137,-79.54454,-79.54514,43.76129,-79.54376,43.76266,0.0187,4
Toronto,dpz95bh,43.7698,-79.28225,-79.28284,43.76953,-79.28146,43.7709,0.0162,4
Toronto,dpz89k7,43.70532,-79.39313,-79.39407,43.70499,-79.3927,43.70636,0.0211,4
Toronto,dpz3p1j,43.77571,-79.48915,-79.4902,43.77502,-79.48883,43.7764,0.022,4
Toronto,dpz8eb9,43.68516,-79.28584,-79.28696,43.68439,-79.28558,43.68576,0.0262,4
Toronto,dpz89ve,43.71229,-79.37097,-79.3721,43.71185,-79.37073,43.71323,0.0244,4
Toronto,dpz2znj,43.75927,-79.48988,-79.4902,43.75854,-79.48883,43.75992,0.0195,4
Toronto,dpz83ff,43.65306,-79.37294,-79.37347,43.6528,-79.3721,43.65417,0.0188,4
Toronto,dpz8u4s,43.73995,-79.27117,-79.27185,43.73932,-79.27048,43.74069,0.0452,4
Toronto,dpz2q1j,43.64342,-79.53361,-79.53415,43.64319,-79.53278,43.64456,0.02,4
Toronto,dpz8eqs,43.71836,-79.3046,-79.30481,43.71735,-79.30344,43.71872,0.0185,4
Toronto,dpz2jdc,43.60966,-79.5606,-79.56161,43.60886,-79.56024,43.61023,0.01,4
Toronto,dpz2yyk,43.76056,-79.50218,-79.50256,43.75992,-79.50119,43.76129,0.0245,4
Toronto,dpz8ehw,43.70668,-79.31195,-79.31305,43.70636,-79.31168,43.70773,0.0711,4
Toronto,dpz8crp,43.76491,-79.38758,-79.38858,43.76404,-79.38721,43.76541,0.0336,4
Toronto,dpz827c,43.65884,-79.44036,-79.44077,43.65829,-79.43939,43.65967,0.0534,4
Toronto,dpz2tu8,43.70729,-79.55129,-79.552,43.70636,-79.55063,43.70773,0.009,4
Toronto,dpz900z,43.77397,-79.44272,-79.44351,43.77365,-79.44214,43.77502,0.0263,4
Toronto,dpz839u,43.64812,-79.38151,-79.38171,43.64731,-79.38034,43.64868,0.0415,4
Toronto,dpz2nh3,43.61781,-79.53923,-79.53964,43.6171,-79.53827,43.61847,0.0344,4
Toronto,dpz89ty,43.71408,-79.37772,-79.37897,43.71323,-79.37759,43.7146,0.02,4
Toronto,dpz8gjs,43.75654,-79.31472,-79.3158,43.7558,-79.31442,43.75717,0.0185,4
Toronto,dpz9140,43.78131,-79.40862,-79.40918,43.78052,-79.40781,43.78189,0.0367,4
Toronto,dpz835r,43.65591,-79.39929,-79.39957,43.65555,-79.39819,43.65692,0.0099,4
Toronto,dpz2td5,43.69372,-79.55822,-79.55887,43.69263,-79.5575,43.694,0.0173,4
Toronto,dpz2wgc,43.70264,-79.50607,-79.50668,43.70224,-79.50531,43.70361,0.092,4
Toronto,dpz8g84,43.72604,-79.29573,-79.29657,43.72559,-79.2952,43.72696,0.0384,4
Toronto,dpz2rcm,43.64513,-79.45628,-79.45724,43.64456,-79.45587,43.64594,0.0204,4
Toronto,dpz8dbn,43.68251,-79.32323,-79.32404,43.68164,-79.32266,43.68301,0.0125,4
Toronto,dpz8gq7,43.76017,-79.3054,-79.30618,43.75992,-79.30481,43.76129,0.0307,4
Toronto,dpz9hv6,43.79896,-79.24142,-79.24164,43.79837,-79.24026,43.79974,0.014,4
Toronto,dpz8crz,43.76862,-79.38809,-79.38858,43.76816,-79.38721,43.76953,0.0285,4
Toronto,dpz95d1,43.78126,-79.29726,-79.29794,43.78052,-79.29657,43.78189,0.0416,4
Toronto,dpz2whq,43.70627,-79.53196,-79.53278,43.70499,-79.5314,43.70636,0.0105,4
Toronto,dpz2q06,43.63927,-79.53722,-79.53827,43.63907,-79.5369,43.64044,0.0078,4
Toronto,dpz86s4,43.66081,-79.33997,-79.34052,43.65967,-79.33914,43.66104,0.0185,4
Toronto,dpz2nvj,43.62171,-79.50072,-79.50119,43.62122,-79.49982,43.62259,0.0595,4
Toronto,dpz90cv,43.78026,-79.41305,-79.4133,43.77914,-79.41193,43.78052,0.007,4
Toronto,dpz8gq1,43.75942,-79.30844,-79.30893,43.75854,-79.30756,43.75992,0.0421,4
Toronto,dpz8vnr,43.76023,-79.22354,-79.22379,43.75992,-79.22241,43.76129,0.012,4
Toronto,dpz83vs,43.66828,-79.36962,-79.37073,43.66791,-79.36935,43.66928,0.0161,4
Toronto,dpz835x,43.65816,-79.39888,-79.39957,43.65692,-79.39819,43.65829,0.0146,4
Toronto,dpz83ec,43.65876,-79.38495,-79.38583,43.65829,-79.38446,43.65967,0.0285,4
Toronto,dpz9511,43.77616,-79.31928,-79.31992,43.77502,-79.31854,43.7764,0.0415,4
Toronto,dpz87j5,43.6657,-79.31649,-79.31717,43.66516,-79.3158,43.66653,0.0107,4
Toronto,dpz8b2r,43.72742,-79.43151,-79.43253,43.72696,-79.43115,43.72833,0.0099,4
Toronto,dpz2z60,43.7378,-79.48476,-79.48608,43.73657,-79.48471,43.73795,0.0211,4
Toronto,dpz8ecg,43.69227,-79.28332,-79.28421,43.69125,-79.28284,43.69263,0.0163,4
Toronto,dpz838z,43.64232,-79.37645,-79.37759,43.64182,-79.37622,43.64319,0.0169,4
Toronto,dpz9h2r,43.77169,-79.25616,-79.25674,43.7709,-79.25537,43.77228,0.0635,4
Toronto,dpz82q3,43.67245,-79.44067,-79.44077,43.67203,-79.43939,43.6734,0.021,4
Toronto,dpz95m7,43.79908,-79.30571,-79.30618,43.79837,-79.30481,43.79974,0.0429,4
Toronto,dpz80zp,43.63293,-79.40992,-79.41055,43.6322,-79.40918,43.63358,0.0218,4
Toronto,dpz88es,43.70133,-79.42531,-79.42566,43.70087,-79.42429,43.70224,0.0343,4
Toronto,dpz8ery,43.72468,-79.30157,-79.30206,43.72421,-79.30069,43.72559,0.01,4
Toronto,dpz9h02,43.77123,-79.27664,-79.27734,43.7709,-79.27597,43.77228,0.0092,4
Toronto,dpz86x6,43.67817,-79.33939,-79.34052,43.67752,-79.33914,43.67889,0.0586,4
Toronto,dpz82sk,43.66166,-79.42508,-79.42566,43.66104,-79.42429,43.66241,0.0343,4
Toronto,dpz951q,43.77768,-79.31241,-79.31305,43.7764,-79.31168,43.77777,0.0296,4
Toronto,dpz2q7b,43.65945,-79.52948,-79.53003,43.65829,-79.52866,43.65967,0.0134,4
Toronto,dpz8b6t,43.74014,-79.43485,-79.43527,43.73932,-79.4339,43.74069,0.0131,4
Toronto,dpz8676,43.6566,-79.35097,-79.3515,43.65555,-79.35013,43.65692,0.0117,4
Toronto,dpz2w7p,43.69928,-79.51972,-79.52042,43.69812,-79.51904,43.69949,0.0671,4
Toronto,dpz86t1,43.66569,-79.34151,-79.34189,43.66516,-79.34052,43.66653,0.0129,4
Toronto,dpz95f2,43.78274,-79.28799,-79.28833,43.78189,-79.28696,43.78326,0.0083,4
Toronto,dpz8e2r,43.68393,-79.30022,-79.30069,43.68301,-79.29932,43.68439,0.0156,4
Toronto,dpz2rx8,43.67962,-79.47478,-79.4751,43.67889,-79.47372,43.68027,0.0159,4
Toronto,dpz8g35,43.73183,-79.30563,-79.30618,43.73108,-79.30481,43.73245,0.0229,4
Toronto,dpz8gzm,43.76602,-79.28095,-79.28146,43.76541,-79.28009,43.76678,0.0131,4
Toronto,dpz83cr,43.64525,-79.36537,-79.36661,43.64456,-79.36523,43.64594,0.0222,4
Toronto,dpz8ypb,43.76823,-79.18913,-79.18945,43.76816,-79.18808,43.76953,0.0072,4
Toronto,dpz82dg,43.65367,-79.42619,-79.42703,43.6528,-79.42566,43.65417,0.0148,4
Toronto,dpz8gnf,43.76351,-79.31787,-79.31854,43.76266,-79.31717,43.76404,0.0211,4
Toronto,dpz83tq,43.6671,-79.37846,-79.37897,43.66653,-79.37759,43.66791,0.0479,4
Toronto,dpz2jcj,43.59968,-79.54432,-79.54514,43.59924,-79.54376,43.60062,0.0067,4
Toronto,dpz2y1u,43.73618,-79.53454,-79.53552,43.7352,-79.53415,43.73657,0.1229,4
Toronto,dpz89xn,43.72096,-79.3786,-79.37897,43.72009,-79.37759,43.72147,0.0343,4
Toronto,dpz9jgk,43.7882,-79.19409,-79.19495,43.78738,-79.19357,43.78876,0.0245,4
Toronto,dpz2u3x,43.73384,-79.60753,-79.60831,43.73383,-79.60693,43.7352,0.0097,4
Toronto,dpz2qu2,43.66177,-79.50758,-79.50806,43.66104,-79.50668,43.66241,0.0335,4
Toronto,dpz2yjd,43.75611,-79.53767,-79.53827,43.7558,-79.5369,43.75717,0.0148,4
Toronto,dpz8g3f,43.73614,-79.30734,-79.30756,43.7352,-79.30618,43.73657,0.0105,4
Toronto,dpz3n03,43.77207,-79.53842,-79.53964,43.7709,-79.53827,43.77228,0.0351,4
Toronto,dpz8syd,43.71799,-79.24068,-79.24164,43.71735,-79.24026,43.71872,0.0146,4
Toronto,dpz2rfe,43.652,-79.4588,-79.45999,43.65143,-79.45862,43.6528,0.0122,4
Toronto,dpz2xzm,43.72232,-79.45647,-79.45724,43.72147,-79.45587,43.72284,0.0241,4
Toronto,dpz833r,43.64561,-79.38782,-79.38858,43.64456,-79.38721,43.64594,0.0237,4
Toronto,dpz916y,43.7858,-79.38908,-79.38995,43.78464,-79.38858,43.78601,0.0144,4
Toronto,dpz2zjm,43.75526,-79.48905,-79.4902,43.75443,-79.48883,43.7558,0.0713,4
Toronto,dpz8dze,43.72388,-79.32744,-79.32816,43.72284,-79.32678,43.72421,0.0109,4
Toronto,dpz3p6d,43.78424,-79.48264,-79.48334,43.78326,-79.48196,43.78464,0.0078,4
Toronto,dpz83fv,43.65362,-79.36913,-79.36935,43.6528,-79.36798,43.65417,0.0289,4
Toronto,dpz867k,43.65648,-79.34779,-79.34875,43.65555,-79.34738,43.65692,0.0424,4
Toronto,dpz9402,43.77161,-79.36443,-79.36523,43.7709,-79.36386,43.77228,0.0073,4
Toronto,dpz8gcp,43.73177,-79.27844,-79.27872,43.73108,-79.27734,43.73245,0.024,4
Toronto,dpz826p,43.64955,-79.43151,-79.43253,43.64868,-79.43115,43.65005,0.0096,4
Toronto,dpz8bym,43.76093,-79.41308,-79.4133,43.75992,-79.41193,43.76129,0.0379,4
Toronto,dpz81px,43.63588,-79.39853,-79.39957,43.63495,-79.39819,43.63632,0.0581,4
Toronto,dpz2wjh,43.70969,-79.53454,-79.53552,43.70911,-79.53415,43.71048,0.0153,4
Toronto,dpz8dh7,43.70562,-79.36015,-79.36111,43.70499,-79.35974,43.70636,0.0107,4
Toronto,dpz2wwc,43.71908,-79.5168,-79.51767,43.71872,-79.5163,43.72009,0.0267,4
Toronto,dpz2rfh,43.64907,-79.4579,-79.45862,43.64868,-79.45724,43.65005,0.0395,4
Toronto,dpz2n6k,43.60676,-79.52352,-79.52454,43.60611,-79.52316,43.60748,0.0148,4
Toronto,dpz2wsy,43.70839,-79.50991,-79.5108,43.70773,-79.50943,43.70911,0.1536,4
Toronto,dpz8dj1,43.71015,-79.36331,-79.36386,43.70911,-79.36249,43.71048,0.0276,4
Toronto,dpz8849,43.69628,-79.45067,-79.45175,43.69537,-79.45038,43.69675,0.0226,4
Toronto,dpz2zch,43.73224,-79.45829,-79.45862,43.73108,-79.45724,43.73245,0.0083,4
Toronto,dpz94ph,43.80888,-79.35892,-79.35974,43.80798,-79.35837,43.80936,0.0237,4
Toronto,dpz2wqt,43.71779,-79.523,-79.52316,43.71735,-79.52179,43.71872,0.0077,4
Toronto,dpz86df,43.6538,-79.34022,-79.34052,43.6528,-79.33914,43.65417,0.0196,4
Toronto,dpz97bx,43.81662,-79.27767,-79.27872,43.81622,-79.27734,43.8176,0.0641,4
Toronto,dpz2nhd,43.61864,-79.5372,-79.53827,43.61847,-79.5369,43.61984,0.0704,4
Toronto,dpz2rj4,43.66567,-79.4938,-79.49432,43.66516,-79.49295,43.66653,0.0225,4
Toronto,dpz82md,43.66859,-79.4389,-79.43939,43.66791,-79.43802,43.66928,0.012,4
Toronto,dpz8fhg,43.75244,-79.35979,-79.36111,43.75168,-79.35974,43.75305,0.0107,4
Toronto,dpz2sxw,43.72371,-79.59845,-79.59869,43.72284,-79.59732,43.72421,0.0241,4
Toronto,dpz82n2,43.67244,-79.45218,-79.45313,43.67203,-79.45175,43.6734,0.0532,4
Toronto,dpz2u8u,43.73036,-79.60099,-79.60144,43.72971,-79.60007,43.73108,0.0092,4
Toronto,dpz83mz,43.67028,-79.38734,-79.38858,43.66928,-79.38721,43.67065,0.0285,4
Toronto,dpz2nmb,43.62611,-79.529,-79.53003,43.62534,-79.52866,43.62671,0.0205,4
Toronto,dpz2xh6,43.70511,-79.4941,-79.49432,43.70499,-79.49295,43.70636,0.0169,4
Toronto,dpz2y50,43.74271,-79.54024,-79.54102,43.74207,-79.53964,43.74344,0.0374,4
Toronto,dpz8gge,43.74509,-79.28385,-79.28421,43.74481,-79.28284,43.74619,0.0412,4
Toronto,dpz2xhm,43.70595,-79.48959,-79.4902,43.70499,-79.48883,43.70636,0.0234,4
Toronto,dpz2rtr,43.667,-79.46513,-79.46548,43.66653,-79.46411,43.66791,0.0297,4
Toronto,dpz2tju,43.71332,-79.57863,-79.57947,43.71323,-79.57809,43.7146,0.0146,4
Toronto,dpz86nu,43.67608,-79.35919,-79.35974,43.67477,-79.35837,43.67615,0.0101,4
Toronto,dpz2u98,43.73468,-79.60638,-79.60693,43.73383,-79.60556,43.7352,0.0155,3
Toronto,dpz3n9m,43.77754,-79.51152,-79.51218,43.7764,-79.5108,43.77777,0.0288,3
Toronto,dpz82yg,43.67551,-79.41533,-79.41605,43.67477,-79.41467,43.67615,0.0278,3
Toronto,dpz2y8w,43.72867,-79.51058,-79.5108,43.72833,-79.50943,43.72971,0.0179,3
Toronto,dpz2z2k,43.72755,-79.47988,-79.48059,43.72696,-79.47922,43.72833,0.0056,3
Toronto,dpz8vs8,43.75092,-79.21126,-79.21143,43.75031,-79.21005,43.75168,0.0365,3
Toronto,dpz8f9b,43.73605,-79.34316,-79.34326,43.7352,-79.34189,43.73657,0.01,3
Toronto,dpz8cw2,43.76053,-79.38658,-79.38721,43.75992,-79.38583,43.76129,0.0183,3
Toronto,dpz2nt6,43.62354,-79.51509,-79.5163,43.62259,-79.51492,43.62396,0.0253,3
Toronto,dpz8227,43.64019,-79.43727,-79.43802,43.63907,-79.43665,43.64044,0.0066,3
Toronto,dpz943j,43.77542,-79.34723,-79.34738,43.77502,-79.34601,43.7764,0.0239,3
Toronto,dpz88zf,43.72445,-79.41662,-79.41742,43.72421,-79.41605,43.72559,0.0053,3
Toronto,dpz2tg6,43.69983,-79.54802,-79.54926,43.69949,-79.54788,43.70087,0.0159,3
Toronto,dpz2xgu,43.70263,-79.45815,-79.45862,43.70224,-79.45724,43.70361,0.0581,3
Toronto,dpz8sjg,43.71375,-79.27315,-79.27322,43.71323,-79.27185,43.7146,0.0245,3
Toronto,dpz88se,43.70729,-79.42689,-79.42703,43.70636,-79.42566,43.70773,0.0347,3
Toronto,dpz91b4,43.76998,-79.3729,-79.37347,43.76953,-79.3721,43.7709,0.0189,3
Toronto,dpz835w,43.65763,-79.39978,-79.40094,43.65692,-79.39957,43.65829,0.0074,3
Toronto,dpz91q1,43.80333,-79.39604,-79.39682,43.80249,-79.39545,43.80386,0.0092,3
Toronto,dpz2x23,43.68388,-79.48371,-79.48471,43.68301,-79.48334,43.68439,0.0187,3
Toronto,dpz8dqt,43.718,-79.34696,-79.34738,43.71735,-79.34601,43.71872,0.0068,3
Toronto,dpz95mx,43.80046,-79.30009,-79.30069,43.79974,-79.29932,43.80112,0.0328,3
Toronto,dpz2xvz,43.71367,-79.4541,-79.4545,43.71323,-79.45313,43.7146,0.0086,3
Toronto,dpz8g8v,43.73002,-79.29204,-79.29245,43.72971,-79.29108,43.73108,0.0178,3
Toronto,dpz9hyv,43.80755,-79.23732,-79.23752,43.80661,-79.23615,43.80798,0.0226,3
Toronto,dpz8930,43.68771,-79.3977,-79.39819,43.68713,-79.39682,43.68851,0.0326,3
Toronto,dpz9n10,43.77562,-79.18897,-79.18945,43.77502,-79.18808,43.7764,0.048,3
Toronto,dpz2xex,43.70186,-79.46423,-79.46548,43.70087,-79.46411,43.70224,0.0102,3
Toronto,dpz8ent,43.71833,-79.31389,-79.31442,43.71735,-79.31305,43.71872,0.0133,3
Toronto,dpz2jcm,43.60144,-79.54495,-79.54514,43.60062,-79.54376,43.60199,0.0071,3
Toronto,dpz3p92,43.77666,-79.47428,-79.4751,43.7764,-79.47372,43.77777,0.0178,3
Toronto,dpz827m,43.65622,-79.43423,-79.43527,43.65555,-79.4339,43.65692,0.0229,3
Toronto,dpz2q0d,43.6413,-79.53723,-79.53827,43.64044,-79.5369,43.64182,0.0097,3
Toronto,dpz888h,43.68194,-79.4244,-79.42566,43.68164,-79.42429,43.68301,0.0073,3
Toronto,dpz2jde,43.60808,-79.55817,-79.55887,43.60748,-79.5575,43.60886,0.0159,3
Toronto,dpz8udk,43.7386,-79.24914,-79.24988,43.73795,-79.2485,43.73932,0.008,3
Toronto,dpz9092,43.77652,-79.43027,-79.43115,43.7764,-79.42978,43.77777,0.0356,3
Toronto,dpz90sr,43.79343,-79.42103,-79.42154,43.79288,-79.42017,43.79425,0.0405,3
Toronto,dpz2jub,43.62035,-79.55131,-79.552,43.61984,-79.55063,43.62122,0.0106,3
Toronto,dpz2n6p,43.60562,-79.52005,-79.52042,43.60474,-79.51904,43.60611,0.0118,3
Toronto,dpz888y,43.68664,-79.42243,-79.42291,43.68576,-79.42154,43.68713,0.0462,3
Toronto,dpz89te,43.71291,-79.38221,-79.38309,43.71185,-79.38171,43.71323,0.0143,3
Toronto,dpz2zb5,43.72685,-79.4589,-79.45999,43.72559,-79.45862,43.72696,0.0086,3
Toronto,dpz8bzr,43.76608,-79.40997,-79.41055,43.76541,-79.40918,43.76678,0.0119,3
Toronto,dpz2ym3,43.75511,-79.52802,-79.52866,43.75443,-79.52728,43.7558,0.0119,3
Toronto,dpz8fb0,43.72656,-79.33162,-79.33228,43.72559,-79.3309,43.72696,0.0133,3
Toronto,dpz89p9,43.72417,-79.40682,-79.40781,43.72284,-79.40643,43.72421,0.0171,3
Toronto,dpz9177,43.7884,-79.39277,-79.39407,43.78738,-79.3927,43.78876,0.0135,3
Toronto,dpz8by1,43.75985,-79.4186,-79.41879,43.75854,-79.41742,43.75992,0.0264,3
Toronto,dpz2sy1,43.71522,-79.59353,-79.59457,43.7146,-79.5932,43.71597,0.0042,3
Toronto,dpz2n7b,43.61507,-79.52945,-79.53003,43.61435,-79.52866,43.61572,0.0123,3
Toronto,dpz2yt8,43.75716,-79.51827,-79.51904,43.7558,-79.51767,43.75717,0.0104,3
Toronto,dpz899f,43.69155,-79.38375,-79.38446,43.69125,-79.38309,43.69263,0.01,3
Toronto,dpz2vud,43.75078,-79.54871,-79.54926,43.75031,-79.54788,43.75168,0.0144,3
Toronto,dpz2t9g,43.69232,-79.55827,-79.55887,43.69125,-79.5575,43.69263,0.0158,3
Toronto,dpz87x2,43.67878,-79.29885,-79.29932,43.67752,-79.29794,43.67889,0.0193,3
Toronto,dpz8bmt,43.75618,-79.43503,-79.43527,43.7558,-79.4339,43.75717,0.0233,3
Toronto,dpz9hxd,43.81098,-79.25245,-79.25262,43.81073,-79.25125,43.8121,0.0218,3
Toronto,dpz2wbw,43.68479,-79.49876,-79.49982,43.68439,-79.49844,43.68576,0.0069,3
Toronto,dpz87rh,43.67685,-79.30431,-79.30481,43.67615,-79.30344,43.67752,0.0074,3
Toronto,dpz2u6q,43.73822,-79.60906,-79.60968,43.73795,-79.60831,43.73932,0.0216,3
Toronto,dpz2yn1,43.759,-79.53903,-79.53964,43.75854,-79.53827,43.75992,0.0083,3
Toronto,dpz8u5f,43.74725,-79.27403,-79.2746,43.74619,-79.27322,43.74756,0.0176,3
Toronto,dpz95jn,43.79748,-79.31244,-79.31305,43.797,-79.31168,43.79837,0.0094,3
Toronto,dpz8gc1,43.73186,-79.28592,-79.28696,43.73108,-79.28558,43.73245,0.0188,3
Toronto,dpz8skv,43.7089,-79.25835,-79.25949,43.70773,-79.25812,43.70911,0.0493,3
Toronto,dpz88n2,43.71681,-79.45241,-79.45313,43.71597,-79.45175,43.71735,0.0718,3
Toronto,dpz2nx2,43.63396,-79.51889,-79.51904,43.63358,-79.51767,43.63495,0.0085,3
Toronto,dpz2vq3,43.76022,-79.57181,-79.5726,43.75992,-79.57123,43.76129,0.0103,3
Toronto,dpz8vy1,43.75886,-79.19803,-79.19907,43.75854,-79.19769,43.75992,0.0053,3
Toronto,dpz2qhr,43.66159,-79.5307,-79.5314,43.66104,-79.53003,43.66241,0.011,3
Toronto,dpz8byn,43.75968,-79.41063,-79.41193,43.75854,-79.41055,43.75992,0.0138,3
Toronto,dpz2xy1,43.71532,-79.46211,-79.46274,43.7146,-79.46136,43.71597,0.0285,3
Toronto,dpz3pde,43.78379,-79.47014,-79.47098,43.78326,-79.4696,43.78464,0.014,3
Toronto,dpz8dh6,43.70578,-79.36162,-79.36249,43.70499,-79.36111,43.70636,0.0078,3
Toronto,dpz9hsp,43.79274,-79.24459,-79.24576,43.7915,-79.24438,43.79288,0.0338,3
Toronto,dpz903p,43.77623,-79.43177,-79.43253,43.77502,-79.43115,43.7764,0.0649,3
Toronto,dpz83es,43.65762,-79.38141,-79.38171,43.65692,-79.38034,43.65829,0.02,3
Toronto,dpz2q6e,43.65217,-79.52568,-79.52591,43.65143,-79.52454,43.6528,0.0101,3
Toronto,dpz2xh3,43.70555,-79.49479,-79.4957,43.70499,-79.49432,43.70636,0.0155,3
Toronto,dpz9n0e,43.77273,-79.18477,-79.18533,43.77228,-79.18396,43.77365,0.0188,3
Toronto,dpz8g82,43.72765,-79.29826,-79.29932,43.72696,-79.29794,43.72833,0.0095,3
Toronto,dpz2ry9,43.67372,-79.46253,-79.46274,43.6734,-79.46136,43.67477,0.0111,3
Toronto,dpz2rcn,43.64329,-79.4556,-79.45587,43.64319,-79.4545,43.64456,0.0382,3
Toronto,dpz9hbf,43.7745,-79.24089,-79.24164,43.77365,-79.24026,43.77502,0.0149,3
Toronto,dpz2nc0,43.60043,-79.50711,-79.50806,43.59924,-79.50668,43.60062,0.0136,3
Toronto,dpz2tq7,43.71622,-79.56902,-79.56985,43.71597,-79.56848,43.71735,0.013,3
Toronto,dpz9003,43.77219,-79.45131,-79.45175,43.7709,-79.45038,43.77228,0.0095,3
Toronto,dpz2xbm,43.68312,-79.45685,-79.45724,43.68301,-79.45587,43.68439,0.0068,3
Toronto,dpz83g1,43.65491,-79.37368,-79.37485,43.65417,-79.37347,43.65555,0.0216,3
Toronto,dpz894z,43.69792,-79.3983,-79.39957,43.69675,-79.39819,43.69812,0.0116,3
Toronto,dpz89gc,43.703,-79.37417,-79.37485,43.70224,-79.37347,43.70361,0.0132,3
Toronto,dpz2ymx,43.75698,-79.51985,-79.52042,43.7558,-79.51904,43.75717,0.0198,3
